DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT,Date,ANNUAL_AVG_TEMPERATURE,ANOMALY_TEMPERATURE,PRECIPITATION,ANOMALY_PRECIPITATION
7.0,91,,LA,R,10.41,,"COMPTON, ALAMEDA STREET/SANTA FE AVENUE ",13600.0,213000.0,198000.0,14100.0,221000.0,205000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,11.096,,"LONG BEACH, LONG BEACH BOULEVARD ",14100.0,221000.0,205000.0,14200.0,222000.0,206000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,11.681,,"LONG BEACH, JCT. RTE. 710",14200.0,222000.0,206000.0,17600.0,275000.0,255000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,13.094,,"LONG BEACH, CHERRY AVENUE ",17600.0,275000.0,255000.0,17800.0,278000.0,258000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,13.594,,"LONG BEACH, PARAMOUNT BOULEVARD ",17800.0,278000.0,258000.0,17600.0,275000.0,255000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,14.103,,"LONG BEACH, DOWNEY AVENUE ",17600.0,275000.0,255000.0,17500.0,273000.0,253000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,14.618,,"BELLFLOWER, JCT. RTE. 19",17500.0,273000.0,253000.0,16700.0,261000.0,242000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,15.105,,"BELLFLOWER, CLARK AVENUE ",16700.0,261000.0,242000.0,17600.0,275000.0,255000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,15.614,,"BELLFLOWER, BELLFLOWER BOULEVARD ",17600.0,275000.0,255000.0,17400.0,272000.0,252000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,16.941,,"CERRITOS, JCT. RTE. 605",17400.0,272000.0,252000.0,18500.0,290000.0,269000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,18.087,,"ARTESIA, PIONEER BOULEVARD ",18500.0,290000.0,269000.0,18000.0,281000.0,260000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,18.645,,"CERRITOS, NORWALK BOULEVARD ",18000.0,281000.0,260000.0,17800.0,278000.0,258000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,19.172,,"CERRITOS, BLOOMFIELD AVENUE ",17800.0,278000.0,258000.0,16400.0,256000.0,238000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,19.434,,"CERRITOS, ARTESIA AVENUE ",16400.0,256000.0,238000.0,16300.0,254000.0,236000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,20.454,,"CERRITOS, CARMENITA AVENUE ",16300.0,254000.0,236000.0,16000.0,250000.0,232000.0,2021,63.3,-0.1,11.79,-0.45
7.0,91,,LA,R,20.741,,LOS ANGELES/ORANGE COUNTY LINE,16000.0,250000.0,232000.0,,,,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,S,0.0,,"LOS ANGELES, JCT. RTE. 5 ",,,,9000.0,138000.0,126000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,S,0.624,,"LOS ANGELES, FOURTH STREET ",9000.0,138000.0,126000.0,8200.0,126000.0,115000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,S,0.907,,"LOS ANGELES, FIRST STREET ",8200.0,126000.0,115000.0,8100.0,125000.0,114000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,S,1.329,,"LOS ANGELES, JCT. RTE. 10",8100.0,125000.0,114000.0,,,,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,0.0,,"LOS ANGELES, JCT. RTE. 10",,,,13900.0,214000.0,196000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,0.387,,"LOS ANGELES, VIGNES STREET ",13900.0,214000.0,196000.0,13800.0,212000.0,194000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,0.82,,"LOS ANGELES, ALAMEDA/ LOS ANGELES STREETS ",13800.0,212000.0,194000.0,13200.0,204000.0,187000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,0.865,,"LOS ANGELES, LOS ANGELES STREET",14200.0,219000.0,200000.0,14400.0,223000.0,203000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,1.007,,"LOS ANGELES, SPRING STREET ",13200.0,204000.0,187000.0,14400.0,221000.0,202000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,1.569,,"LOS ANGELES, JCT. RTE. 110",14400.0,221000.0,202000.0,17400.0,269000.0,246000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,2.483,,"LOS ANGELES, GLENDALE BOULEVARD ",17400.0,269000.0,246000.0,19000.0,293000.0,268000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,2.857,,"LOS ANGELES, JCT. RTE. 2 NORTHEAST",19000.0,293000.0,268000.0,16600.0,256000.0,234000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,3.342,,"LOS ANGELES, BENTON WAY/RAMPART STREET",16600.0,256000.0,234000.0,17100.0,263000.0,240000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,3.76,,"LOS ANGELES, SILVER LAKE BOULEVARD ",17100.0,263000.0,240000.0,15700.0,242000.0,221000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,4.397,,"LOS ANGELES, VERMONT AVENUE ",15700.0,242000.0,221000.0,15400.0,238000.0,217000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,4.851,,"LOS ANGELES, MELROSE AVENUE ",15400.0,238000.0,217000.0,14700.0,227000.0,208000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,5.554,,"LOS ANGELES, JCT. RTE. 2 WEST",14700.0,227000.0,208000.0,12900.0,199000.0,182000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,5.812,,"LOS ANGELES, WESTERN AVENUE ",12900.0,199000.0,182000.0,14400.0,221000.0,202000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,6.38,,"LOS ANGELES, SUNSET/HOLLYWOOD BOULEVARDS ",14400.0,221000.0,202000.0,12900.0,199000.0,182000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,6.912,,"LOS ANGELES, GOWER STREET/ARGYLE AVENUE ",12900.0,199000.0,182000.0,13800.0,212000.0,194000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,7.459,,"LOS ANGELES, CAHUENGA BOULEVARD ",13800.0,212000.0,194000.0,15000.0,231000.0,211000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,7.84,,"LOS ANGELES, HIGHLAND AVENUE ",15000.0,231000.0,211000.0,17800.0,274000.0,251000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,9.221,,"LOS ANGELES, BARHAM BOULEVARD ",17800.0,274000.0,251000.0,16400.0,253000.0,231000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,10.343,,"LOS ANGELES, LANKERSHIM/VENTURA BOULEVARDS ",16400.0,253000.0,231000.0,16300.0,251000.0,230000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,11.112,,"LOS ANGELES, VINELAND AVENUE ",16300.0,251000.0,230000.0,15600.0,241000.0,220000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,11.747,R,"LOS ANGELES, JCT. RTES. 134/170",7900.0,121000.0,111000.0,9100.0,140000.0,128000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,11.747,L,"LOS ANGELES, JCT. RTES. 134/170",7900.0,121000.0,111000.0,9100.0,140000.0,128000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,12.852,,"LOS ANGELES, LAUREL CANYON BOULEVARD ",18100.0,279000.0,255000.0,18100.0,279000.0,255000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,13.878,,"LOS ANGELES, COLDWATER CANYON AVENUE ",18100.0,279000.0,255000.0,18300.0,283000.0,258000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,14.885,,"LOS ANGELES, WOODMAN AVENUE ",18300.0,283000.0,258000.0,18900.0,292000.0,267000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,15.908,,"LOS ANGELES, VAN NUYS BOULEVARD ",18900.0,292000.0,267000.0,19800.0,306000.0,279000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,17.17,R,"LOS ANGELES, JCT. RTE. 405",10000.0,153000.0,140000.0,10600.0,163000.0,149000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,17.17,L,"LOS ANGELES, JCT. RTE. 405",10000.0,153000.0,140000.0,10600.0,163000.0,149000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,18.607,,"LOS ANGELES, HAVENHURST AVENUE ",21000.0,324000.0,296000.0,20200.0,311000.0,285000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,19.217,,"LOS ANGELES, BALBOA BOULEVARD ",20200.0,311000.0,285000.0,20100.0,310000.0,284000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,20.225,,"LOS ANGELES, WHITE OAK AVENUE ",20100.0,310000.0,284000.0,19400.0,299000.0,273000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,21.252,,"LOS ANGELES, RESEDA BOULEVARD ",19400.0,299000.0,273000.0,18800.0,289000.0,265000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,22.254,,"LOS ANGELES, TAMPA AVENUE ",18800.0,289000.0,265000.0,18000.0,277000.0,253000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,23.264,,"LOS ANGELES, WINNETKA AVENUE ",18000.0,277000.0,253000.0,18000.0,277000.0,253000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,24.311,,"LOS ANGELES, DE SOTO AVENUE ",17400.0,268000.0,245000.0,16900.0,261000.0,238000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,24.851,,"LOS ANGELES, CANOGA AVENUE ",16900.0,261000.0,238000.0,15100.0,233000.0,213000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,25.337,,"LOS ANGELES, JCT. RTE. 27",15100.0,233000.0,213000.0,13500.0,209000.0,191000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,25.755,,"LOS ANGELES, VENTURA BOULEVARD ",13500.0,209000.0,191000.0,13400.0,206000.0,189000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,26.86,,"LOS ANGELES, WOODLAKE AVENUE ",13400.0,206000.0,189000.0,13800.0,212000.0,194000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,27.364,,"LOS ANGELES, MULHOLLAND DRIVE ",13800.0,212000.0,194000.0,12800.0,197000.0,180000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,28.287,,"CALABASAS, PARKWAY CALABASAS ",12800.0,197000.0,180000.0,12000.0,186000.0,170000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,31.058,,"CALABASAS, LAS VIRGENES CANYON ROAD ",12000.0,186000.0,170000.0,10700.0,165000.0,151000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,31.917,,"CALABASAS, LOST HILLS ROAD ",10700.0,165000.0,151000.0,11000.0,170000.0,155000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,32.79,,"AGOURA HILLS, LIBERTY CANYON ROAD ",11000.0,170000.0,155000.0,11100.0,171000.0,156000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,33.688,,"AGOURA HILLS, CHESEBRO/PALO COMADO CANYON ROADS ",11100.0,171000.0,156000.0,10700.0,165000.0,151000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,35.035,,"AGOURA HILLS, KANAN ROAD ",10700.0,165000.0,151000.0,10600.0,163000.0,149000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,36.18,,"AGOURA HILLS, REYES ADOBE ROAD ",10600.0,163000.0,149000.0,10600.0,163000.0,149000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,37.536,,"WESTLAKE VILLAGE, LINDERO CANYON ROAD ",10600.0,163000.0,149000.0,11100.0,171000.0,156000.0,2021,63.3,-0.1,11.79,-0.45
7.0,101,,LA,,38.19,,LOS ANGELES/VENTURA COUNTY LINE,11100.0,171000.0,156000.0,,,,2021,63.3,-0.1,11.79,-0.45
7.0,103,,LA,,0.0,,"NB OFF TO HENRY FORD BLVD  AND LOS ANGELES, JCT. RTE. 47 ",,,,18500.0,20400.0,18500.0,2021,63.3,-0.1,11.79,-0.45
7.0,103,,LA,,0.05,,"LOS ANGELES, HENRY FORD BOULEVARD ",18500.0,20400.0,18500.0,5600.0,6100.0,5600.0,2021,63.3,-0.1,11.79,-0.45
7.0,103,,LA,,0.9,,"LOS ANGELES, ANAHEIM STREET ",5600.0,6100.0,5600.0,11900.0,13100.0,11900.0,2021,63.3,-0.1,11.79,-0.45
7.0,103,,LA,,1.59,,"LOS ANGELES, JCT RTE 1",11900.0,13100.0,11900.0,,,,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,0.0,,"LOS ANGELES, BEGIN FREEWAY AT THE LOS ANGELES INTERNATIONAL AIRPORT",,,,4000.0,67000.0,64000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,0.5,,"LOS ANGELES, JCT. RTE. 1",4000.0,67000.0,64000.0,7800.0,130000.0,126000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,1.244,,"LOS ANGELES, DOUGLAS STREET ",7800.0,130000.0,126000.0,9900.0,165000.0,160000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,2.106,,"LOS ANGELES, JCT. RTE. 405",9900.0,165000.0,160000.0,14800.0,246000.0,238000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,3.053,,"HAWTHORNE, HAWTHORNE BOULEVARD ",14800.0,246000.0,238000.0,16100.0,268000.0,260000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,4.705,,"INGLEWOOD, CRENSHAW BOULEVARD ",16100.0,268000.0,260000.0,17700.0,295000.0,285000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,6.766,,"LOS ANGELES, VERMONT AVENUE ",17700.0,295000.0,285000.0,16400.0,273000.0,264000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,7.386,,"LOS ANGELES, JCT. RTE. 110",16400.0,273000.0,264000.0,16100.0,268000.0,260000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,8.903,,"LOS ANGELES, CENTRAL AVENUE ",16100.0,268000.0,260000.0,15000.0,251000.0,242000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,9.775,,"WILLOWBROOK, WILMINGTON AVENUE ",15000.0,251000.0,242000.0,14600.0,244000.0,236000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,11.506,,"LYNWOOD, LONG BEACH BOULEVARD ",14600.0,244000.0,236000.0,13400.0,223000.0,216000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,13.471,,"LYNWOOD, JCT. RTE. 710",13400.0,223000.0,216000.0,12800.0,214000.0,207000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,14.65,,"SOUTHGATE, PARAMOUNT BOULEVARD ",12800.0,214000.0,207000.0,14400.0,239000.0,232000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,15.763,,"DOWNEY, LAKEWOOD BOULEVARD ",14400.0,239000.0,232000.0,14000.0,234000.0,226000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,16.639,,"DOWNEY, BELLFLOWER. BOULEVARD ",14000.0,234000.0,226000.0,14000.0,234000.0,226000.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,17.823,,"NORWALK, JCT. RTE. 605",14000.0,234000.0,226000.0,1300.0,21400.0,20700.0,2021,63.3,-0.1,11.79,-0.45
7.0,105,,LA,R,18.145,,"NORWALK, STUDEBAKER ROAD (END FREEWAY)",1300.0,21400.0,20700.0,,,,2021,63.3,-0.1,11.79,-0.45
7.0,107,,LA,,0.0,,"TORRANCE, JCT. RTE. 1",,,,2750.0,44000.0,39500.0,2021,63.3,-0.1,11.79,-0.45
7.0,107,,LA,,0.747,,"TORRANCE, LOMITA BOULEVARD",3400.0,54000.0,49000.0,4100.0,65000.0,58000.0,2021,63.3,-0.1,11.79,-0.45
7.0,107,,LA,,1.41,,"TORRANCE, SEPULVEDA BOULEVARD",4250.0,67000.0,60000.0,4000.0,64000.0,57000.0,2021,63.3,-0.1,11.79,-0.45
7.0,107,,LA,,1.829,,"TORRANCE, CARSON STREET",4000.0,64000.0,57000.0,4400.0,70000.0,63000.0,2021,63.3,-0.1,11.79,-0.45
7.0,107,,LA,,2.25,,"TORRANCE, TORRANCE BOULEVARD",4400.0,70000.0,63000.0,4600.0,73000.0,66000.0,2021,63.3,-0.1,11.79,-0.45
7.0,107,,LA,,3.01,,"TORRANCE, DEL AMO BOULEVARD",4600.0,73000.0,66000.0,4450.0,71000.0,64000.0,2021,63.3,-0.1,11.79,-0.45
7.0,107,,LA,,3.683,,"TORRANCE, 190TH STREET",4450.0,71000.0,64000.0,4700.0,75000.0,67000.0,2021,63.3,-0.1,11.79,-0.45
7.0,107,,LA,,4.696,,"TORRANCE, ARTESIA BOULEVARD",4700.0,75000.0,67000.0,3200.0,51000.0,45500.0,2021,63.3,-0.1,11.79,-0.45
7.0,107,,LA,,4.794,,"REDONDO BEACH, REDONDO BEACH BOULEVARD",3200.0,51000.0,45500.0,3200.0,51000.0,45500.0,2021,63.3,-0.1,11.79,-0.45
7.0,107,,LA,,4.801,,"REDONDO BEACH, END OF ROUTE",3200.0,51000.0,45500.0,,,,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,R,0.745,,"LOS ANGELES, GAFFEY STREET",4400.0,71000.0,66000.0,3200.0,52000.0,48500.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,R,0.931,,"LOS ANGELES, JCT. RTE. 47",3200.0,52000.0,48500.0,4400.0,71000.0,66000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,R,1.23,,"LOS ANGELES, CHANNEL STREET ",4400.0,71000.0,66000.0,5400.0,88000.0,82000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,2.771,,"LOS ANGELES, C STREET ",5400.0,88000.0,82000.0,5500.0,89000.0,83000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,3.264,,"LOS ANGELES, ANAHEIM STREET ",5500.0,89000.0,83000.0,6000.0,97000.0,90000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,4.061,,"LOS ANGELES, JCT. RTE. 1 ",6000.0,97000.0,90000.0,8600.0,140000.0,131000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,5.451,,"CARSON, SEPULVEDA BOULEVARD ",8600.0,140000.0,131000.0,11200.0,181000.0,169000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,7.016,,"CARSON, CARSON STREET ",11200.0,181000.0,169000.0,12900.0,210000.0,196000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,8.028,,"CARSON, TORRANCE/DEL AMO BOULEVARDS ",12900.0,210000.0,196000.0,13700.0,223000.0,207000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,8.775,,"CARSON, JCT. RTE. 405",13700.0,223000.0,207000.0,16800.0,274000.0,255000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,9.87,,"LOS ANGELES, JCT. RTE. 91",16800.0,274000.0,255000.0,15100.0,245000.0,228000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,11.239,,"LOS ANGELES, REDONDO BEACH BOULEVARD ",15100.0,245000.0,228000.0,15600.0,254000.0,236000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,11.891,,"LOS ANGELES, ROSECRANS AVENUE ",15600.0,254000.0,236000.0,16300.0,265000.0,247000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,12.898,,"LOS ANGELES, EL SEGUNDO BOULEVARD ",16300.0,265000.0,247000.0,16600.0,269000.0,251000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,13.82,,"LOS ANGELES, JCT. RTE. 105",16600.0,269000.0,251000.0,18200.0,296000.0,276000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,14.967,,"LOS ANGELES, CENTURY BOULEVARD ",18200.0,296000.0,276000.0,19600.0,318000.0,297000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,15.976,,"LOS ANGELES, MANCHESTER AVENUE ",19600.0,318000.0,297000.0,19000.0,308000.0,287000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,16.981,,"LOS ANGELES, FLORENCE AVENUE ",19000.0,308000.0,287000.0,19200.0,313000.0,291000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,17.514,,"LOS ANGELES, GAGE AVENUE ",19200.0,313000.0,291000.0,19200.0,312000.0,290000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,17.98,,"LOS ANGELES, SLAUSON AVENUE ",19200.0,312000.0,290000.0,18500.0,300000.0,280000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,18.495,,"LOS ANGELES, 51ST STREET ",18500.0,300000.0,280000.0,19000.0,309000.0,288000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,18.998,,"LOS ANGELES, VERNON AVENUE ",19000.0,309000.0,288000.0,19100.0,310000.0,289000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,19.502,,"LOS ANGELES, MARTIN LUTHER KING JR. BOULEVARD ",19100.0,310000.0,289000.0,17200.0,280000.0,261000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,19.996,,"LOS ANGELES, EXPOSITION BOULEVARD ",17200.0,280000.0,261000.0,16800.0,273000.0,254000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,21.444,,"LOS ANGELES, JCT. RTE. 10",16800.0,273000.0,254000.0,17300.0,282000.0,262000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,22.123,,"LOS ANGELES, OLYMPIC BOULEVARD ",17300.0,282000.0,262000.0,18100.0,294000.0,274000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,22.36,,"LOS ANGELES, 8TH/9TH STREETS ",18100.0,294000.0,274000.0,17200.0,280000.0,261000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,22.834,,"LOS ANGELES, 5TH/6TH STREETS ",17200.0,280000.0,261000.0,18100.0,294000.0,274000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,23.04,,"LOS ANGELES, 3RD/4TH STREETS ",18100.0,294000.0,274000.0,17200.0,280000.0,261000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,23.727,,"LOS ANGELES, JCT. RTE. 101L ",17200.0,280000.0,261000.0,10000.0,162000.0,151000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,24.06,,"LOS ANGELES, FIGUEROA STREET/SUNSET BOULEVARD ",10000.0,162000.0,151000.0,10500.0,171000.0,160000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,24.31,,"LOS ANGELES, HILL STREET/STADIUM WAY ",10500.0,171000.0,160000.0,11500.0,187000.0,174000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,24.755,R,"LOS ANGELES, STADIUM WAY OVERCROSSING",5700.0,93000.0,87000.0,,,,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,25.086,R,"LOS ANGELES, SOLANO AVENUE ",5700.0,93000.0,87000.0,5700.0,92000.0,86000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,25.086,L,"LOS ANGELES, SOLANO AVENUE ",5700.0,93000.0,87000.0,5700.0,92000.0,86000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,25.751,,"LOS ANGELES, JCT. RTE. 5",11400.0,185000.0,172000.0,7700.0,125000.0,116000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,27.119,,"LOS ANGELES, AVENUE 43 ",7700.0,125000.0,116000.0,7300.0,119000.0,111000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,28.05,,"LOS ANGELES, AVENUE 52 ",7300.0,119000.0,111000.0,6800.0,110000.0,103000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,28.375,,"LOS ANGELES, AVENUE 57/HERMON AVENUE ",6800.0,110000.0,103000.0,6200.0,100000.0,93000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,28.762,,"LOS ANGELES, AVENUE 60 ",6200.0,100000.0,93000.0,6200.0,100000.0,93000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,29.028,,"LOS ANGELES, AVENUE 64 ",6200.0,100000.0,93000.0,5100.0,82000.0,77000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,29.5,,"LOS ANGELES, YORK BOULEVARD ",5100.0,82000.0,77000.0,5000.0,81000.0,76000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,29.95,,"SOUTH PASADENA, BRIDEWELL STREET ",5000.0,81000.0,76000.0,5100.0,82000.0,77000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,30.587,,"SOUTH PASADENA, ORANGE GROVE AVENUE ",5100.0,82000.0,77000.0,3900.0,63000.0,59000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,31.17,,"SOUTH PASADENA, FAIR OAKS AVENUE ",3900.0,63000.0,59000.0,3650.0,59000.0,55000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,31.912,,"PASADENA, GLENARM STREET",3650.0,59000.0,55000.0,2700.0,44000.0,41000.0,2021,63.3,-0.1,11.79,-0.45
7.0,110,,LA,,31.913,,"PASADENA, END FREEWAY",2700.0,44000.0,41000.0,,,,2021,63.3,-0.1,11.79,-0.45
7.0,118,,LA,R,0.0,,VENTURA/LOS ANGELES COUNTY LINE,,,,8800.0,124000.0,104000.0,2021,63.3,-0.1,11.79,-0.45
7.0,118,,LA,R,1.799,,"LOS ANGELES, JCT. RTE. 27",8800.0,124000.0,104000.0,10200.0,144000.0,121000.0,2021,63.3,-0.1,11.79,-0.45
7.0,118,,LA,R,2.68,,"LOS ANGELES, DE SOTO AVENUE ",10200.0,144000.0,121000.0,11500.0,162000.0,137000.0,2021,63.3,-0.1,11.79,-0.45
7.0,118,,LA,R,3.864,,"LOS ANGELES, PORTER RANCH DRIVE/WINNETKA AVENUE ",12100.0,171000.0,144000.0,12300.0,174000.0,147000.0,2021,63.3,-0.1,11.79,-0.45
7.0,118,,LA,R,4.639,,"LOS ANGELES, TAMPA AVENUE ",12100.0,171000.0,144000.0,12900.0,182000.0,153000.0,2021,63.3,-0.1,11.79,-0.45
